Date,BTC,SPX
2023-01-31,36.93363318569918,17.057927838708903
2023-02-01,37.08268193834526,16.759084482838173
2023-02-02,37.488743369447754,16.79157129314623
2023-02-03,37.659358125642804,17.255255587672558
2023-02-06,38.848806837882485,17.0395715281025
2023-02-07,39.001197337284495,16.5984120431143
2023-02-08,39.622196048900484,17.05118642734062
2023-02-09,43.189529918408724,17.257904310283948
2023-02-10,42.96973120076568,16.687628202684046
2023-02-13,35.267719751830555,16.29126550654945
2023-02-14,35.57693801506559,16.24419058452841
2023-02-15,43.65142836550155,16.118114270696545
2023-02-16,44.68296005246258,16.746274113851953
2023-02-17,45.10807747466698,16.31186077412334
2023-02-21,41.05230046864436,16.413116584862664
2023-02-22,41.15580005425395,16.421245116618138
2023-02-23,41.069579449575706,16.37424619336637
2023-02-24,41.7756801185521,16.318062418040547
2023-02-27,42.024475527347334,16.313765004081752
2023-02-28,41.231884227062444,16.307859257427005
2023-03-01,39.9812822057996,16.335865073683475
2023-03-02,39.89055108993894,15.795426028501911
2023-03-03,41.62452638349128,16.221560109675774
2023-03-06,41.55990730766449,15.385037931471308
2023-03-07,41.39304052851487,15.694157290476454
2023-03-08,41.821730733831885,15.700598390989947
2023-03-09,44.97753455683664,16.59013530358708
2023-03-10,44.90435247890609,16.674976677011756
2023-03-13,54.39383242448571,16.63449002841323
2023-03-14,54.62391401057778,17.09999782487525
2023-03-15,54.90427086012932,16.533329494522516
2023-03-16,55.16638118785079,17.073388233646124
2023-03-17,55.25591953376385,16.668902262520383
2023-03-20,54.905262889240134,16.794286573073126
2023-03-21,54.75147046262882,17.23983492716955
2023-03-22,55.52429144541282,17.364676149678253
2023-03-23,56.05325000596565,17.18581805455484
2023-03-24,56.813167608891646,17.184725590152404
2023-03-27,56.72762148060448,17.177883822567058
2023-03-28,56.62731438868541,16.766449699877835
2023-03-29,57.433321516406124,17.37518470235509
2023-03-30,57.2846529574978,17.443787418420303
2023-03-31,57.1806699917384,17.487135340830825
2023-04-03,55.1983571820187,17.49742846934294
2023-04-04,55.21641630337542,16.47560067862215
2023-04-05,55.20919646657699,16.494578681421853
2023-04-06,55.10113781357842,16.466687298497114
2023-04-10,50.55952393963866,16.097313533525
2023-04-11,47.38457289028026,16.086066687636507
2023-04-12,41.42738422593223,16.096376138766736
2023-04-13,41.182631167226006,16.396002244877312
2023-04-14,40.67796556020688,16.333851286830843
2023-04-17,32.45144125893745,15.758380105304045
2023-04-18,31.818605474800755,15.758435266449716
2023-04-19,35.566876590807354,14.982522114523796
2023-04-20,35.8604382452906,15.115066911956458
2023-04-21,36.148771126351306,13.902260518952614
2023-04-24,33.90162857532296,13.012602352287617
2023-04-25,34.48222985573285,14.027058032700271
2023-04-26,33.18345760123568,13.433184749084665
2023-04-27,34.6763601054736,14.26496709871785
2023-04-28,32.972151454820946,13.653559922705828
2023-05-01,34.7085973243009,13.071892586656006
2023-05-02,35.16784609404507,13.43206268205986
2023-05-03,34.997459490061296,13.17245917280115
2023-05-04,34.86045269808136,12.272034899349785
2023-05-05,35.47637651235458,13.249122077812459
2023-05-08,37.238339497834886,13.170787335059503
2023-05-09,37.00148058754911,13.276163827500367
2023-05-10,34.29573515598665,13.271623977440484
2023-05-11,34.14373628836678,12.710134601036527
2023-05-12,34.158225816822664,12.636649226136617
2023-05-15,34.254123915635546,12.023060146037896
2023-05-16,34.24276885961011,12.141648072797413
2023-05-17,33.721563486269524,12.51616194068211
2023-05-18,32.51084799039109,12.747008192447836
2023-05-19,29.026843396837066,12.73351357010296
2023-05-22,26.51231179149449,12.733653425635014
2023-05-23,26.774704543904786,13.202482591947732
2023-05-24,28.415243801712712,13.327290475128398
2023-05-25,27.09949720428146,13.003196468596418
2023-05-26,27.241588809279733,13.491461066472985
